geoid,geoid20,year,denom_total_pop,american_indian_native_count,american_indian_native_pct,asian_count,asian_pct,black_count,black_pct,latino_count,latino_pct,native_hawaiian_other_count,native_hawaiian_other_pct,other_race_count,other_race_pct,pop_two_or_more_count,pop_two_or_more_pct,white_count,white_pct
1400000US06037240301,6037240301,2020,2881,10,0.34710169,52,1.8049289,1158,40.194378,1584,54.980911,0,0,0,0,8,0.27768135,69,2.3950016
1400000US06037240302,6037240302,2020,2811,0,0,0,0,479,17.040199,2330,82.888649,0,0,0,0,0,0,2,0.071149059
1400000US06037240401,6037240401,2020,6141,0,0,50,0.81419963,1119,18.221788,4932,80.312653,0,0,5,0.081419967,9,0.14655593,26,0.4233838
1400000US06037240402,6037240402,2020,3626,0,0,43,1.1858797,1060,29.233315,2420,66.740211,0,0,0,0,10,0.27578598,93,2.5648098
1400000US06037240500,6037240500,2020,7035,0,0,0,0,1741,24.74769,5218,74.171997,0,0,65,0.92395169,11,0.15636106,0,0
1400000US06037240600,6037240600,2020,5911,0,0,20,0.33835223,1593,26.949755,3866,65.403488,0,0,349,5.9042463,12,0.20301133,71,1.2011504
1400000US06037240700,6037240700,2020,6462,28,0.43330237,77,1.1915816,1397,21.618694,4945,76.5243,0,0,0,0,0,0,15,0.23212628
1400000US06037240800,6037240800,2020,4494,32,0.71206051,73,1.6243881,1145,25.478416,3172,70.583,0,0,0,0,52,1.1570984,20,0.44503784
1400000US06037240901,6037240901,2020,2735,0,0,0,0,345,12.61426,2390,87.385742,0,0,0,0,0,0,0,0
1400000US06037240902,6037240902,2020,3774,0,0,18,0.47694755,657,17.408585,3099,82.114464,0,0,0,0,0,0,0,0
1400000US06037241001,6037241001,2020,4445,0,0,0,0,1421,31.968504,2974,66.906639,0,0,0,0,42,0.94488192,8,0.17997751
1400000US06037241002,6037241002,2020,3950,0,0,5,0.12658228,1454,36.810127,2307,58.405064,0,0,35,0.88607597,126,3.1898735,23,0.58227849
1400000US06037241110,6037241110,2020,3648,0,0,4,0.10964912,526,14.418859,3063,83.963814,0,0,0,0,40,1.0964912,15,0.41118422
1400000US06037241120,6037241120,2020,4389,0,0,107,2.4379129,938,21.371611,3248,74.003189,0,0,18,0.4101162,36,0.82023239,42,0.95693779
1400000US06037241201,6037241201,2020,3245,0,0,7,0.21571648,1173,36.147919,2016,62.126347,0,0,0,0,14,0.43143296,35,1.0785824
1400000US06037241202,6037241202,2020,5922,42,0.70921987,20,0.33772373,2347,39.631882,3292,55.589329,0,0,49,0.82742316,138,2.3302939,34,0.57413036
1400000US06037241300,6037241300,2020,2511,0,0,7,0.2787734,1123,44.723217,1253,49.900436,7,0.2787734,0,0,28,1.1150936,93,3.7037036
1400000US06037241400,6037241400,2020,3672,18,0.49019608,64,1.7429194,863,23.502178,2510,68.355118,0,0,144,3.9215686,31,0.8442266,42,1.1437908
1400000US06037242000,6037242000,2020,4074,0,0,155,3.8046145,853,20.937653,2905,71.30584,0,0,28,0.68728524,28,0.68728524,105,2.5773196
1400000US06037242100,6037242100,2020,2743,0,0,33,1.2030623,536,19.540649,2072,75.537735,38,1.3853445,0,0,62,2.260299,2,0.072912872
1400000US06037242201,6037242201,2020,4012,18,0.44865403,155,3.8634098,401,9.9950151,3432,85.543373,0,0,0,0,0,0,6,0.14955135
1400000US06037242202,6037242202,2020,2816,0,0,13,0.46164772,845,30.007103,1951,69.282669,0,0,0,0,0,0,7,0.24857955
1400000US06037242300,6037242300,2020,5073,123,2.4246008,182,3.5876207,1016,20.027597,3577,70.510544,0,0,145,2.8582692,11,0.21683422,19,0.37453184
1400000US06037242600,6037242600,2020,4584,0,0,0,0,1787,38.983421,2739,59.751308,0,0,19,0.41448516,35,0.76352531,4,0.087260038
1400000US06037242700,6037242700,2020,5756,2,0.034746353,17,0.295344,1289,22.394024,4355,75.660179,0,0,0,0,20,0.34746352,73,1.2682419
1400000US06037243001,6037243001,2020,3704,0,0,0,0,173,4.6706262,3504,94.600433,0,0,0,0,21,0.56695467,6,0.16198704
1400000US06037243002,6037243002,2020,2668,0,0,48,1.7991004,190,7.1214395,2392,89.655174,0,0,0,0,26,0.97451276,12,0.4497751
1400000US06037243100,6037243100,2020,6090,0,0,8,0.13136289,2061,33.842365,3799,62.380951,0,0,0,0,109,1.7898194,113,1.8555008
1400000US06037261102,6037261102,2020,3630,0,0,111,3.0578513,119,3.2782369,159,4.3801651,0,0,0,0,69,1.9008265,3172,87.382919
1400000US06037261103,6037261103,2020,1815,0,0,52,2.8650138,48,2.644628,151,8.3195591,0,0,0,0,61,3.3608816,1503,82.809914
1400000US06037261104,6037261104,2020,1606,0,0,93,5.7907844,122,7.5965133,80,4.9813199,0,0,0,0,109,6.7870483,1202,74.844337
1400000US06037261200,6037261200,2020,4185,0,0,279,6.6666665,32,0.76463562,403,9.6296301,0,0,0,0,176,4.2054958,3295,78.733574
1400000US06037262100,6037262100,2020,2566,0,0,236,9.1971941,17,0.66250974,139,5.4169912,0,0,0,0,95,3.7022603,2079,81.021042
1400000US06037262200,6037262200,2020,4471,0,0,437,9.7740993,102,2.2813687,74,1.6551107,0,0,5,0.11183181,443,9.9082975,3410,76.269295
1400000US06037262301,6037262301,2020,2596,0,0,413,15.909091,74,2.8505392,270,10.400617,0,0,0,0,69,2.6579354,1770,68.181816
1400000US06037262302,6037262302,2020,2959,0,0,144,4.866509,13,0.43933761,264,8.9219332,0,0,0,0,89,3.0077729,2449,82.76445
1400000US06037262303,6037262303,2020,2759,20,0.72490031,226,8.1913738,0,0,145,5.2555275,0,0,0,0,94,3.4070315,2274,82.421165
1400000US06037262400,6037262400,2020,3059,10,0.32690421,100,3.2690423,77,2.5171626,160,5.2304673,0,0,0,0,106,3.4651847,2606,85.191238
1400000US06037262501,6037262501,2020,3794,9,0.23721665,285,7.5118608,0,0,81,2.1349499,0,0,0,0,179,4.7179756,3240,85.397995
1400000US06037262601,6037262601,2020,3478,0,0,400,11.500862,39,1.1213341,136,3.9102933,0,0,47,1.3513514,317,9.1144333,2539,73.001724
1400000US06037262604,6037262604,2020,5532,0,0,286,5.1699204,0,0,254,4.5914679,4,0.072306581,0,0,67,1.2111353,4921,88.95517
1400000US06037262704,6037262704,2020,3489,0,0,257,7.3660073,18,0.51590711,121,3.4680424,0,0,21,0.60189164,285,8.1685295,2787,79.879623
1400000US06037262706,6037262706,2020,3692,0,0,223,6.0400867,8,0.21668473,193,5.227519,0,0,0,0,77,2.0855904,3191,86.430122
1400000US06037262802,6037262802,2020,3231,0,0,228,7.0566387,11,0.34045187,187,5.7876821,0,0,0,0,199,6.1590838,2606,80.656143
1400000US06037264000,6037264000,2020,3150,0,0,51,1.6190476,0,0,126,4,0,0,0,0,129,4.0952382,2844,90.285713
1400000US06037264102,6037264102,2020,3048,0,0,380,12.467192,9,0.2952756,331,10.85958,0,0,16,0.52493441,137,4.4947505,2175,71.358269
1400000US06037264103,6037264103,2020,2751,0,0,196,7.1246819,42,1.5267175,328,11.922937,0,0,21,0.76335877,169,6.1432204,1995,72.519081
1400000US06037264303,6037264303,2020,2836,0,0,276,9.7320166,30,1.0578279,265,9.3441467,0,0,59,2.080395,253,8.9210157,1953,68.864601
1400000US06037264304,6037264304,2020,2606,0,0,300,11.511895,100,3.8372986,128,4.9117422,0,0,10,0.38372985,31,1.1895626,2037,78.165771
1400000US06037264305,6037264305,2020,4688,0,0,201,4.2875428,23,0.49061432,908,19.368601,0,0,0,0,134,2.8583617,3422,72.994881
1400000US06037264306,6037264306,2020,2000,0,0,307,15.35,45,2.25,37,1.85,0,0,0,0,132,6.5999999,1479,73.949997
1400000US06037265100,6037265100,2020,2531,0,0,77,3.0422757,122,4.8202291,105,4.1485577,0,0,136,5.3733702,9,0.35559067,2082,82.259979
1400000US06037265201,6037265201,2020,2845,0,0,635,22.319859,44,1.5465729,290,10.193321,0,0,13,0.45694199,55,1.9332162,1808,63.550087
1400000US06037265203,6037265203,2020,2146,0,0,309,14.398882,20,0.93196642,386,17.986952,0,0,0,0,96,4.4734387,1335,62.208759
1400000US06037265204,6037265204,2020,1358,0,0,503,37.039764,0,0,83,6.1119294,0,0,34,2.5036819,22,1.6200294,716,52.724594
1400000US06037265301,6037265301,2020,12957,21,0.16207455,5033,38.843868,570,4.3991666,2922,22.551517,14,0.10804971,30,0.23153508,870,6.7145171,3497,26.989273
1400000US06037265303,6037265303,2020,5089,0,0,1909,37.51228,230,4.5195518,1175,23.089016,35,0.68775791,22,0.43230498,227,4.4606013,1491,29.298487
1400000US06037265304,6037265304,2020,2625,0,0,889,33.866665,59,2.2476192,352,13.409524,21,0.80000001,0,0,235,8.9523811,1069,40.723808
1400000US06037265306,6037265306,2020,1929,0,0,608,31.518921,12,0.62208396,458,23.742872,0,0,8,0.41472265,135,6.9984446,708,36.702953
1400000US06037265307,6037265307,2020,1927,0,0,821,42.605087,260,13.492476,145,7.5246496,6,0.31136483,13,0.67462379,203,10.53451,479,24.85729
1400000US06037265410,6037265410,2020,1775,0,0,147,8.2816906,0,0,66,3.7183099,0,0,0,0,39,2.1971831,1523,85.802818
1400000US06037265420,6037265420,2020,1591,0,0,154,9.6794472,32,2.0113137,88,5.5311127,10,0.62853551,0,0,71,4.4626021,1236,77.686989
1400000US06037265521,6037265521,2020,1849,42,2.2714982,684,36.99297,0,0,141,7.6257439,0,0,0,0,114,6.1654949,868,46.944294
1400000US06037265522,6037265522,2020,2431,0,0,857,35.252983,73,3.0028794,168,6.9107366,0,0,0,0,76,3.1262856,1257,51.707115
1400000US06037265523,6037265523,2020,2704,0,0,150,5.5473371,102,3.7721894,371,13.720414,0,0,0,0,453,16.752958,1628,60.2071
1400000US06037265524,6037265524,2020,2710,56,2.0664206,543,20.0369,230,8.4870853,179,6.605166,0,0,24,0.88560885,369,13.616236,1309,48.302582
1400000US06037265601,6037265601,2020,3480,0,0,472,13.563218,0,0,255,7.3275862,0,0,11,0.31609195,113,3.2471263,2629,75.545975
1400000US06037265602,6037265602,2020,3101,0,0,365,11.770396,25,0.80619156,176,5.6755886,0,0,0,0,283,9.1260881,2252,72.621735
1400000US06037265701,6037265701,2020,1507,0,0,185,12.276045,20,1.32714,156,10.351692,0,0,0,0,213,14.134041,933,61.911083
1400000US06037265702,6037265702,2020,2985,0,0,99,3.3165829,31,1.0385259,56,1.8760469,0,0,0,0,51,1.7085427,2748,92.060303
1400000US06037267101,6037267101,2020,3646,0,0,661,18.129457,117,3.2089961,411,11.272628,0,0,0,0,277,7.5973668,2180,59.791553
1400000US06037267102,6037267102,2020,3081,0,0,482,15.644271,127,4.1220384,270,8.7633886,0,0,0,0,168,5.452775,2034,66.017525
1400000US06037267201,6037267201,2020,3043,0,0,950,31.219193,37,1.2159053,111,3.647716,0,0,25,0.8215577,222,7.2954321,1698,55.800198
1400000US06037267202,6037267202,2020,3756,0,0,1048,27.902023,208,5.537806,394,10.489882,26,0.69222575,70,1.8636848,171,4.5527158,1839,48.961662
1400000US06037267300,6037267300,2020,4340,0,0,1079,24.861752,29,0.66820276,855,19.70046,0,0,0,0,231,5.3225808,2146,49.447006
1400000US06037267403,6037267403,2020,3929,0,0,570,14.507508,199,5.0649018,495,12.598625,0,0,12,0.30542123,140,3.5632477,2513,63.960297
1400000US06037267404,6037267404,2020,3227,0,0,694,21.506042,195,6.0427642,328,10.164239,0,0,0,0,316,9.7923765,1694,52.494576
1400000US06037267405,6037267405,2020,2803,0,0,433,15.447735,11,0.39243668,313,11.166607,0,0,199,7.0995364,25,0.89190155,1822,65.001785
1400000US06037267406,6037267406,2020,1918,0,0,312,16.266945,95,4.9530759,305,15.901981,0,0,0,0,67,3.493222,1139,59.384777
1400000US06037267502,6037267502,2020,3357,18,0.53619301,654,19.48168,45,1.3404826,830,24.724457,0,0,81,2.4128687,155,4.6172175,1574,46.8871
1400000US06037267503,6037267503,2020,2296,0,0,509,22.168989,55,2.3954704,136,5.9233451,0,0,0,0,113,4.9216027,1483,64.590591
1400000US06037267504,6037267504,2020,4094,0,0,723,17.65999,65,1.5876893,1147,28.016609,0,0,0,0,278,6.7904248,1881,45.945286
1400000US06037267600,6037267600,2020,2591,0,0,986,38.054806,163,6.2910075,415,16.016981,0,0,0,0,122,4.7086067,905,34.9286
1400000US06037267700,6037267700,2020,3475,0,0,1375,39.568344,8,0.23021583,561,16.143885,0,0,0,0,195,5.6115108,1336,38.446045
1400000US06037267800,6037267800,2020,2894,0,0,592,20.456116,17,0.58742225,386,13.33794,39,1.3476157,34,1.1748445,59,2.0387008,1767,61.057362
1400000US06037267901,6037267901,2020,2560,0,0,500,19.53125,53,2.0703125,122,4.765625,0,0,34,1.328125,38,1.484375,1813,70.820313
1400000US06037267902,6037267902,2020,3565,1,0.028050492,473,13.267882,137,3.8429172,122,3.4221599,7,0.19635344,0,0,175,4.9088359,2650,74.333801
1400000US06037269000,6037269000,2020,4744,0,0,1108,23.355818,27,0.56913996,715,15.07167,0,0,0,0,152,3.2040472,2742,57.799324
1400000US06037269100,6037269100,2020,4612,0,0,160,3.4692109,66,1.4310495,243,5.2688637,0,0,22,0.47701648,133,2.8837814,3988,86.470078
1400000US06037269300,6037269300,2020,3948,0,0,289,7.3201623,59,1.4944276,234,5.9270515,0,0,0,0,324,8.206687,3042,77.051674
1400000US06037269500,6037269500,2020,3741,0,0,215,5.7471266,30,0.80192465,97,2.5928895,0,0,123,3.2878909,48,1.2830794,3228,86.287086
1400000US06037269601,6037269601,2020,3440,0,0,240,6.9767442,839,24.389534,1831,53.226746,0,0,0,0,39,1.1337209,491,14.273255
1400000US06037269602,6037269602,2020,2784,0,0,82,2.9454024,337,12.104885,1295,46.515804,0,0,219,7.8663793,99,3.5560346,752,27.011494
1400000US06037269700,6037269700,2020,3715,0,0,368,9.9057875,274,7.3755045,1152,31.00942,0,0,42,1.1305518,202,5.4374161,1677,45.141319
1400000US06037269800,6037269800,2020,3218,0,0,745,23.151026,186,5.7799873,695,21.597265,0,0,0,0,110,3.4182723,1482,46.053448
1400000US06037269903,6037269903,2020,3365,0,0,763,22.674591,353,10.490342,605,17.979198,0,0,177,5.2600298,249,7.399703,1218,36.196136
1400000US06037269905,6037269905,2020,2305,0,0,455,19.739697,309,13.40564,493,21.388287,0,0,33,1.4316703,79,3.4273319,936,40.607376
1400000US06037269906,6037269906,2020,3192,13,0.40726817,887,27.788221,222,6.9548874,662,20.739347,0,0,10,0.31328321,127,3.9786968,1271,39.818295
1400000US06037269907,6037269907,2020,2653,0,0,630,23.746702,482,18.168112,338,12.740294,0,0,0,0,159,5.9932151,1044,39.351677
1400000US06037269908,6037269908,2020,1885,0,0,609,32.307693,177,9.3899202,160,8.4880638,0,0,30,1.591512,35,1.856764,874,46.366047
1400000US06037269909,6037269909,2020,2282,0,0,172,7.5372481,231,10.1227,672,29.447853,0,0,0,0,161,7.0552149,1046,45.836987
1400000US06037270101,6037270101,2020,2102,10,0.47573739,435,20.694576,407,19.362513,278,13.225499,0,0,0,0,83,3.9486203,889,42.293053
1400000US06037270102,6037270102,2020,3017,62,2.0550215,926,30.692741,151,5.004972,850,28.173683,0,0,15,0.49718264,124,4.110043,889,29.466358
1400000US06037270200,6037270200,2020,3590,16,0.44568247,296,8.2451258,390,10.86351,1744,48.579388,0,0,56,1.5598886,97,2.7019498,991,27.604456
1400000US06037270300,6037270300,2020,2521,1,0.039666798,240,9.5200319,771,30.583101,1002,39.746132,0,0,5,0.19833399,76,3.0146768,426,16.898056
1400000US06037271100,6037271100,2020,2493,0,0,588,23.58604,44,1.7649418,546,21.901323,0,0,4,0.16044925,163,6.5383072,1148,46.048939
1400000US06037271200,6037271200,2020,2627,0,0,574,21.850019,53,2.0175104,1025,39.017891,0,0,0,0,84,3.1975636,891,33.917015
1400000US06037271300,6037271300,2020,4613,0,0,1023,22.176458,24,0.5202688,679,14.719272,0,0,14,0.30349013,116,2.5146325,2757,59.765881
1400000US06037271400,6037271400,2020,3750,0,0,403,10.746667,40,1.0666667,534,14.24,0,0,37,0.98666668,185,4.9333334,2551,68.026665
1400000US06037271500,6037271500,2020,3165,8,0.25276461,550,17.377567,79,2.4960506,276,8.7203789,36,1.1374408,17,0.53712481,58,1.8325435,2141,67.646126
1400000US06037271600,6037271600,2020,4975,19,0.38190955,1558,31.316584,201,4.0402012,673,13.527638,0,0,0,0,380,7.6381907,2144,43.095478
1400000US06037271702,6037271702,2020,4204,94,2.2359657,1469,34.942913,256,6.0894384,835,19.862036,0,0,11,0.26165557,152,3.6156042,1387,32.99239
1400000US06037271703,6037271703,2020,2677,0,0,825,30.818079,218,8.1434441,479,17.893164,17,0.63503921,0,0,94,3.5113933,1044,38.998878
1400000US06037271704,6037271704,2020,3569,0,0,1352,37.88176,576,16.138975,140,3.9226675,0,0,20,0.56038105,141,3.9506865,1340,37.545532
1400000US06037271801,6037271801,2020,3099,0,0,793,25.5889,170,5.4856405,838,27.040981,9,0.29041627,0,0,140,4.5175862,1149,37.076477
1400000US06037271803,6037271803,2020,3009,0,0,297,9.870389,253,8.4081087,1037,34.463276,0,0,0,0,384,12.761715,1038,34.49651
1400000US06037271804,6037271804,2020,2494,0,0,403,16.158781,32,1.2830794,612,24.538893,0,0,0,0,0,0,1447,58.019245
1400000US06037271901,6037271901,2020,3257,0,0,526,16.149832,583,17.899908,711,21.829905,0,0,66,2.0264046,60,1.8421861,1311,40.251766
1400000US06037271902,6037271902,2020,3865,56,1.4489003,514,13.298836,285,7.373868,1059,27.399742,0,0,89,2.3027167,156,4.0362225,1706,44.139717
1400000US06037272100,6037272100,2020,4780,26,0.54393303,298,6.2343097,49,1.0251046,1337,27.970711,20,0.41841003,0,0,236,4.9372387,2814,58.870293
1400000US06037272201,6037272201,2020,2209,0,0,208,9.4160252,48,2.1729288,790,35.762787,0,0,8,0.36215481,73,3.3046627,1082,48.981438
1400000US06037272202,6037272202,2020,3423,15,0.4382121,327,9.5530233,138,4.0315514,1158,33.829975,25,0.73035347,14,0.40899795,346,10.108092,1400,40.899796
1400000US06037272301,6037272301,2020,3395,6,0.17673048,413,12.164948,82,2.4153166,766,22.562592,0,0,101,2.9749632,94,2.7687776,1933,56.936672
1400000US06037272302,6037272302,2020,3989,0,0,374,9.375783,153,3.8355477,1805,45.249435,0,0,42,1.0528954,78,1.9553773,1537,38.53096
1400000US06037273100,6037273100,2020,2761,4,0.14487505,202,7.3161898,93,3.3683448,590,21.36907,0,0,18,0.65193772,50,1.8109381,1804,65.338646
1400000US06037273200,6037273200,2020,3163,34,1.0749289,61,1.9285488,194,6.1334176,973,30.761934,0,0,7,0.22130889,57,1.8020866,1837,58.077774
1400000US06037273300,6037273300,2020,2963,0,0,54,1.8224772,463,15.626055,590,19.912251,0,0,23,0.77624029,68,2.2949712,1765,59.568005
1400000US06037273403,6037273403,2020,1429,0,0,17,1.1896431,66,4.6186142,169,11.826452,0,0,0,0,18,1.2596221,1159,81.105667
1400000US06037273404,6037273404,2020,1437,0,0,74,5.1496172,17,1.1830202,58,4.0361867,0,0,0,0,20,1.3917885,1268,88.239388
1400000US06037273502,6037273502,2020,2792,25,0.89541548,102,3.653295,137,4.9068766,296,10.601719,0,0,0,0,97,3.4742119,2135,76.468483
1400000US06037273600,6037273600,2020,2413,0,0,67,2.7766266,54,2.2378781,526,21.798592,0,0,13,0.53874844,31,1.2847078,1722,71.363449
1400000US06037273700,6037273700,2020,2992,0,0,73,2.4398396,156,5.2139039,647,21.624332,0,0,0,0,149,4.9799466,1967,65.741982
1400000US06037273800,6037273800,2020,2922,11,0.37645447,222,7.5975361,102,3.4907598,721,24.674881,7,0.23956195,0,0,118,4.0383301,1741,59.582478
1400000US06037273902,6037273902,2020,4416,0,0,279,6.317935,118,2.6721015,454,10.280797,0,0,240,5.4347825,195,4.415761,3130,70.878624
1400000US06037274100,6037274100,2020,4757,0,0,486,10.216523,841,17.679209,220,4.6247635,0,0,0,0,401,8.4296827,2809,59.04982
1400000US06037274202,6037274202,2020,4151,0,0,252,6.0708265,95,2.2886052,510,12.286196,0,0,15,0.3613587,273,6.5767283,3006,72.416283
1400000US06037275101,6037275101,2020,1060,0,0,215,20.283018,40,3.7735848,276,26.037735,0,0,10,0.94339621,59,5.5660377,460,43.396225
1400000US06037275102,6037275102,2020,4282,0,0,278,6.4922934,92,2.1485288,3224,75.291916,0,0,8,0.18682858,77,1.7982252,603,14.082205
1400000US06037275200,6037275200,2020,3814,18,0.47194546,598,15.679077,257,6.7383323,1614,42.317776,0,0,0,0,159,4.1688514,1168,30.624018
1400000US06037275311,6037275311,2020,5275,0,0,1281,24.284361,221,4.1895733,1329,25.194313,0,0,0,0,196,3.7156398,2248,42.616116
1400000US06037275312,6037275312,2020,2061,0,0,159,7.7147017,94,4.5608926,109,5.2886949,0,0,27,1.3100437,34,1.6496847,1638,79.475983
1400000US06037275313,6037275313,2020,3196,0,0,474,14.831038,39,1.2202754,616,19.274092,0,0,0,0,245,7.6658325,1822,57.008762
1400000US06037275400,6037275400,2020,4185,0,0,602,14.384707,86,2.0549581,613,14.647551,0,0,0,0,356,8.5065708,2528,60.406212
1400000US06037275500,6037275500,2020,5337,0,0,455,8.5253887,406,7.6072698,3322,62.244705,0,0,0,0,225,4.2158518,929,17.406782
1400000US06037275603,6037275603,2020,2864,0,0,505,17.632681,66,2.3044693,811,28.317039,0,0,0,0,143,4.9930167,1339,46.752792
1400000US06037275604,6037275604,2020,9559,0,0,1643,17.18799,123,1.2867454,1240,12.972068,0,0,0,0,747,7.8146248,5806,60.738571
1400000US06037275605,6037275605,2020,2685,0,0,458,17.057728,289,10.763501,243,9.0502796,0,0,0,0,60,2.2346368,1635,60.893856
1400000US06037276000,6037276000,2020,5960,0,0,726,12.181208,417,6.9966445,1208,20.268456,0,0,0,0,226,3.7919464,3383,56.761745
1400000US06037276101,6037276101,2020,3034,0,0,565,18.62228,1000,32.959789,326,10.744891,0,0,0,0,99,3.2630191,1044,34.410019
1400000US06037276102,6037276102,2020,3010,0,0,317,10.531562,856,28.438538,931,30.930233,0,0,0,0,356,11.827243,550,18.272425
1400000US06037276400,6037276400,2020,4104,0,0,343,8.3576994,201,4.8976607,582,14.181287,0,0,0,0,179,4.3615985,2799,68.201752
1400000US06037276500,6037276500,2020,5710,15,0.26269701,904,15.831874,374,6.5499125,1009,17.670753,11,0.19264448,6,0.10507881,327,5.7267952,3064,53.660244
1400000US06037276601,6037276601,2020,4030,0,0,437,10.843673,201,4.9875932,558,13.846154,0,0,22,0.54590571,288,7.1464019,2524,62.630272
1400000US06037276605,6037276605,2020,2640,24,0.90909094,119,4.507576,64,2.4242425,217,8.219697,0,0,0,0,99,3.75,2117,80.189392
1400000US06037276606,6037276606,2020,3084,0,0,269,8.7224388,429,13.910506,511,16.569391,0,0,2,0.064850844,58,1.8806745,1815,58.852139
1400000US06037276607,6037276607,2020,2587,0,0,381,14.727484,310,11.982992,336,12.988017,0,0,91,3.5175879,54,2.0873599,1415,54.69656
1400000US06037276608,6037276608,2020,2147,0,0,483,22.496508,56,2.6082907,397,18.490917,0,0,46,2.1425245,84,3.912436,1081,50.349323
1400000US06037277000,6037277000,2020,5581,88,1.5767784,806,14.441856,189,3.3864899,946,16.950367,0,0,20,0.35835871,161,2.8847876,3371,60.401363
